# INFO: GOES 1 min ephemeris
# SAT: GOES6
# DATE: 19890313
#                    UTC     Lat (deg)     Lon (deg)      Rad (Re)
1989-03-13T06:10:00.000000Z     1.55822636    -104.93912530     6.61068396
1989-03-13T06:11:00.000000Z     1.56312123    -104.93906972     6.61068042
1989-03-13T06:12:00.000000Z     1.56798620    -104.93901271     6.61067690
1989-03-13T06:13:00.000000Z     1.57282117    -104.93895427     6.61067338
1989-03-13T06:14:00.000000Z     1.57762606    -104.93889441     6.61066986
1989-03-13T06:15:00.000000Z     1.58240076    -104.93883312     6.61066636
1989-03-13T06:16:00.000000Z     1.58714519    -104.93877042     6.61066286
1989-03-13T06:17:00.000000Z     1.59185927    -104.93870631     6.61065937
1989-03-13T06:18:00.000000Z     1.59654288    -104.93864080     6.61065589
1989-03-13T06:19:00.000000Z     1.60119596    -104.93857388     6.61065241
1989-03-13T06:20:00.000000Z     1.60581840    -104.93850556     6.61064894
1989-03-13T06:21:00.000000Z     1.61041012    -104.93843585     6.61064548
1989-03-13T06:22:00.000000Z     1.61497103    -104.93836476     6.61064203
1989-03-13T06:23:00.000000Z     1.61950104    -104.93829228     6.61063859
1989-03-13T06:24:00.000000Z     1.62400007    -104.93821842     6.61063516
1989-03-13T06:25:00.000000Z     1.62846803    -104.93814319     6.61063173
1989-03-13T06:26:00.000000Z     1.63290483    -104.93806660     6.61062831
1989-03-13T06:27:00.000000Z     1.63731039    -104.93798864     6.61062490
1989-03-13T06:28:00.000000Z     1.64168462    -104.93790933     6.61062150
1989-03-13T06:29:00.000000Z     1.64602744    -104.93782867     6.61061810
1989-03-13T06:30:00.000000Z     1.65033877    -104.93774666     6.61061472
1989-03-13T06:31:00.000000Z     1.65461852    -104.93766332     6.61061134
1989-03-13T06:32:00.000000Z     1.65886662    -104.93757864     6.61060797
1989-03-13T06:33:00.000000Z     1.66308297    -104.93749263     6.61060461
1989-03-13T06:34:00.000000Z     1.66726750    -104.93740530     6.61060126
1989-03-13T06:35:00.000000Z     1.67142013    -104.93731666     6.61059792
1989-03-13T06:36:00.000000Z     1.67554077    -104.93722671     6.61059459
1989-03-13T06:37:00.000000Z     1.67962936    -104.93713545     6.61059127
1989-03-13T06:38:00.000000Z     1.68368581    -104.93704290     6.61058795
1989-03-13T06:39:00.000000Z     1.68771004    -104.93694906     6.61058465
1989-03-13T06:40:00.000000Z     1.69170197    -104.93685394     6.61058135
1989-03-13T06:41:00.000000Z     1.69566153    -104.93675754     6.61057806
1989-03-13T06:42:00.000000Z     1.69958865    -104.93665987     6.61057478
1989-03-13T06:43:00.000000Z     1.70348324    -104.93656093     6.61057151
1989-03-13T06:44:00.000000Z     1.70734523    -104.93646074     6.61056825
1989-03-13T06:45:00.000000Z     1.71117455    -104.93635930     6.61056500
1989-03-13T06:46:00.000000Z     1.71497113    -104.93625662     6.61056176
1989-03-13T06:47:00.000000Z     1.71873488    -104.93615270     6.61055853
1989-03-13T06:48:00.000000Z     1.72246575    -104.93604755     6.61055531
1989-03-13T06:49:00.000000Z     1.72616365    -104.93594118     6.61055210
1989-03-13T06:50:00.000000Z     1.72982852    -104.93583360     6.61054890
1989-03-13T06:51:00.000000Z     1.73346028    -104.93572481     6.61054571
1989-03-13T06:52:00.000000Z     1.73705887    -104.93561482     6.61054252
1989-03-13T06:53:00.000000Z     1.74062422    -104.93550365     6.61053935
1989-03-13T06:54:00.000000Z     1.74415625    -104.93539128     6.61053619
1989-03-13T06:55:00.000000Z     1.74765490    -104.93527775     6.61053304
1989-03-13T06:56:00.000000Z     1.75112011    -104.93516304     6.61052990
1989-03-13T06:57:00.000000Z     1.75455180    -104.93504717     6.61052676
1989-03-13T06:58:00.000000Z     1.75794991    -104.93493016     6.61052364
1989-03-13T06:59:00.000000Z     1.76131438    -104.93481199     6.61052053
1989-03-13T07:00:00.000000Z     1.76464513    -104.93469269     6.61051743
1989-03-13T07:01:00.000000Z     1.76794212    -104.93457227     6.61051434
1989-03-13T07:02:00.000000Z     1.77120526    -104.93445072     6.61051126
1989-03-13T07:03:00.000000Z     1.77443451    -104.93432806     6.61050819
1989-03-13T07:04:00.000000Z     1.77762979    -104.93420430     6.61050513
1989-03-13T07:05:00.000000Z     1.78079105    -104.93407945     6.61050208
1989-03-13T07:06:00.000000Z     1.78391822    -104.93395351     6.61049905
1989-03-13T07:07:00.000000Z     1.78701125    -104.93382649     6.61049602
1989-03-13T07:08:00.000000Z     1.79007008    -104.93369840     6.61049300
1989-03-13T07:09:00.000000Z     1.79309464    -104.93356925     6.61049000
1989-03-13T07:10:00.000000Z     1.79608488    -104.93343906     6.61048701
1989-03-13T07:11:00.000000Z     1.79904074    -104.93330781     6.61048402
1989-03-13T07:12:00.000000Z     1.80196216    -104.93317554     6.61048105
1989-03-13T07:13:00.000000Z     1.80484910    -104.93304224     6.61047809
1989-03-13T07:14:00.000000Z     1.80770148    -104.93290793     6.61047514
1989-03-13T07:15:00.000000Z     1.81051927    -104.93277261     6.61047220
1989-03-13T07:16:00.000000Z     1.81330239    -104.93263629     6.61046928
1989-03-13T07:17:00.000000Z     1.81605081    -104.93249899     6.61046636
1989-03-13T07:18:00.000000Z     1.81876446    -104.93236071     6.61046346
1989-03-13T07:19:00.000000Z     1.82144330    -104.93222146     6.61046056
1989-03-13T07:20:00.000000Z     1.82408727    -104.93208125     6.61045768
1989-03-13T07:21:00.000000Z     1.82669633    -104.93194009     6.61045481
1989-03-13T07:22:00.000000Z     1.82927041    -104.93179799     6.61045195
1989-03-13T07:23:00.000000Z     1.83180948    -104.93165496     6.61044911
1989-03-13T07:24:00.000000Z     1.83431348    -104.93151100     6.61044627
1989-03-13T07:25:00.000000Z     1.83678237    -104.93136614     6.61044345
1989-03-13T07:26:00.000000Z     1.83921609    -104.93122038     6.61044064
1989-03-13T07:27:00.000000Z     1.84161461    -104.93107372     6.61043784
1989-03-13T07:28:00.000000Z     1.84397787    -104.93092618     6.61043505
1989-03-13T07:29:00.000000Z     1.84630583    -104.93077777     6.61043228
1989-03-13T07:30:00.000000Z     1.84859844    -104.93062850     6.61042951
1989-03-13T07:31:00.000000Z     1.85085566    -104.93047838     6.61042676
1989-03-13T07:32:00.000000Z     1.85307746    -104.93032742     6.61042402
1989-03-13T07:33:00.000000Z     1.85526377    -104.93017562     6.61042130
1989-03-13T07:34:00.000000Z     1.85741457    -104.93002301     6.61041858
1989-03-13T07:35:00.000000Z     1.85952980    -104.92986958     6.61041588
1989-03-13T07:36:00.000000Z     1.86160944    -104.92971536     6.61041319
1989-03-13T07:37:00.000000Z     1.86365344    -104.92956034     6.61041051
1989-03-13T07:38:00.000000Z     1.86566176    -104.92940455     6.61040785
1989-03-13T07:39:00.000000Z     1.86763435    -104.92924798     6.61040519
1989-03-13T07:40:00.000000Z     1.86957120    -104.92909066     6.61040256
1989-03-13T07:41:00.000000Z     1.87147224    -104.92893259     6.61039993
1989-03-13T07:42:00.000000Z     1.87333746    -104.92877378     6.61039731
1989-03-13T07:43:00.000000Z     1.87516681    -104.92861425     6.61039471
1989-03-13T07:44:00.000000Z     1.87696026    -104.92845400     6.61039212
1989-03-13T07:45:00.000000Z     1.87871778    -104.92829305     6.61038955
1989-03-13T07:46:00.000000Z     1.88043932    -104.92813140     6.61038698
1989-03-13T07:47:00.000000Z     1.88212486    -104.92796907     6.61038443
1989-03-13T07:48:00.000000Z     1.88377437    -104.92780607     6.61038190
1989-03-13T07:49:00.000000Z     1.88538781    -104.92764241     6.61037937
1989-03-13T07:50:00.000000Z     1.88696515    -104.92747809     6.61037686
1989-03-13T07:51:00.000000Z     1.88850636    -104.92731314     6.61037436
1989-03-13T07:52:00.000000Z     1.89001141    -104.92714756     6.61037188
1989-03-13T07:53:00.000000Z     1.89148027    -104.92698136     6.61036940
1989-03-13T07:54:00.000000Z     1.89291292    -104.92681455     6.61036695
1989-03-13T07:55:00.000000Z     1.89430932    -104.92664715     6.61036450
1989-03-13T07:56:00.000000Z     1.89566946    -104.92647917     6.61036207
1989-03-13T07:57:00.000000Z     1.89699329    -104.92631061     6.61035965
1989-03-13T07:58:00.000000Z     1.89828081    -104.92614150     6.61035725
1989-03-13T07:59:00.000000Z     1.89953197    -104.92597183     6.61035485
1989-03-13T08:00:00.000000Z     1.90074677    -104.92580163     6.61035248
1989-03-13T08:01:00.000000Z     1.90192517    -104.92563089     6.61035011
1989-03-13T08:02:00.000000Z     1.90306715    -104.92545965     6.61034776
1989-03-13T08:03:00.000000Z     1.90417269    -104.92528790     6.61034542
1989-03-13T08:04:00.000000Z     1.90524178    -104.92511565     6.61034310
1989-03-13T08:05:00.000000Z     1.90627438    -104.92494292     6.61034079
1989-03-13T08:06:00.000000Z     1.90727048    -104.92476973     6.61033850
1989-03-13T08:07:00.000000Z     1.90823005    -104.92459608     6.61033621
1989-03-13T08:08:00.000000Z     1.90915309    -104.92442197     6.61033394
1989-03-13T08:09:00.000000Z     1.91003957    -104.92424744     6.61033169
1989-03-13T08:10:00.000000Z     1.91088948    -104.92407248     6.61032945
1989-03-13T08:11:00.000000Z     1.91170280    -104.92389711     6.61032722
1989-03-13T08:12:00.000000Z     1.91247950    -104.92372134     6.61032501
1989-03-13T08:13:00.000000Z     1.91321959    -104.92354518     6.61032281
1989-03-13T08:14:00.000000Z     1.91392304    -104.92336864     6.61032063
1989-03-13T08:15:00.000000Z     1.91458985    -104.92319174     6.61031846
1989-03-13T08:16:00.000000Z     1.91521998    -104.92301448     6.61031631
1989-03-13T08:17:00.000000Z     1.91581345    -104.92283689     6.61031416
1989-03-13T08:18:00.000000Z     1.91637023    -104.92265896     6.61031204
1989-03-13T08:19:00.000000Z     1.91689031    -104.92248071     6.61030993
1989-03-13T08:20:00.000000Z     1.91737368    -104.92230216     6.61030783
1989-03-13T08:21:00.000000Z     1.91782034    -104.92212332     6.61030574
1989-03-13T08:22:00.000000Z     1.91823028    -104.92194419     6.61030367
1989-03-13T08:23:00.000000Z     1.91860347    -104.92176479     6.61030162
1989-03-13T08:24:00.000000Z     1.91893993    -104.92158513     6.61029958
1989-03-13T08:25:00.000000Z     1.91923965    -104.92140523     6.61029755
1989-03-13T08:26:00.000000Z     1.91950261    -104.92122509     6.61029554
1989-03-13T08:27:00.000000Z     1.91972881    -104.92104472     6.61029355
1989-03-13T08:28:00.000000Z     1.91991825    -104.92086415     6.61029157
1989-03-13T08:29:00.000000Z     1.92007092    -104.92068338     6.61028960
1989-03-13T08:30:00.000000Z     1.92018682    -104.92050241     6.61028765
1989-03-13T08:31:00.000000Z     1.92026595    -104.92032128     6.61028571
1989-03-13T08:32:00.000000Z     1.92030831    -104.92013998     6.61028379
1989-03-13T08:33:00.000000Z     1.92031390    -104.91995852     6.61028188
1989-03-13T08:34:00.000000Z     1.92028271    -104.91977693     6.61027999
1989-03-13T08:35:00.000000Z     1.92021474    -104.91959521     6.61027811
1989-03-13T08:36:00.000000Z     1.92011001    -104.91941337     6.61027625
1989-03-13T08:37:00.000000Z     1.91996850    -104.91923143     6.61027440
1989-03-13T08:38:00.000000Z     1.91979022    -104.91904940     6.61027257
1989-03-13T08:39:00.000000Z     1.91957518    -104.91886728     6.61027075
1989-03-13T08:40:00.000000Z     1.91932338    -104.91868510     6.61026895
1989-03-13T08:41:00.000000Z     1.91903483    -104.91850286     6.61026716
1989-03-13T08:42:00.000000Z     1.91870952    -104.91832058     6.61026539
1989-03-13T08:43:00.000000Z     1.91834747    -104.91813827     6.61026364
1989-03-13T08:44:00.000000Z     1.91794868    -104.91795593     6.61026190
1989-03-13T08:45:00.000000Z     1.91751316    -104.91777358     6.61026017
1989-03-13T08:46:00.000000Z     1.91704092    -104.91759124     6.61025846
1989-03-13T08:47:00.000000Z     1.91653197    -104.91740892     6.61025676
1989-03-13T08:48:00.000000Z     1.91598631    -104.91722662     6.61025508
1989-03-13T08:49:00.000000Z     1.91540396    -104.91704436     6.61025342
1989-03-13T08:50:00.000000Z     1.91478493    -104.91686215     6.61025177
1989-03-13T08:51:00.000000Z     1.91412923    -104.91668000     6.61025014
1989-03-13T08:52:00.000000Z     1.91343688    -104.91649793     6.61024852
1989-03-13T08:53:00.000000Z     1.91270787    -104.91631594     6.61024692
1989-03-13T08:54:00.000000Z     1.91194224    -104.91613405     6.61024533
1989-03-13T08:55:00.000000Z     1.91114000    -104.91595227     6.61024376
1989-03-13T08:56:00.000000Z     1.91030115    -104.91577062     6.61024221
1989-03-13T08:57:00.000000Z     1.90942572    -104.91558909     6.61024067
1989-03-13T08:58:00.000000Z     1.90851372    -104.91540771     6.61023914
1989-03-13T08:59:00.000000Z     1.90756517    -104.91522649     6.61023764
1989-03-13T09:00:00.000000Z     1.90658009    -104.91504544     6.61023614
1989-03-13T09:01:00.000000Z     1.90555850    -104.91486456     6.61023467
1989-03-13T09:02:00.000000Z     1.90450041    -104.91468388     6.61023321
1989-03-13T09:03:00.000000Z     1.90340585    -104.91450341     6.61023176
1989-03-13T09:04:00.000000Z     1.90227484    -104.91432314     6.61023033
1989-03-13T09:05:00.000000Z     1.90110740    -104.91414311     6.61022892
1989-03-13T09:06:00.000000Z     1.89990355    -104.91396331     6.61022752
1989-03-13T09:07:00.000000Z     1.89866331    -104.91378377     6.61022614
1989-03-13T09:08:00.000000Z     1.89738672    -104.91360448     6.61022478
1989-03-13T09:09:00.000000Z     1.89607378    -104.91342547     6.61022343
1989-03-13T09:10:00.000000Z     1.89472454    -104.91324674     6.61022210
1989-03-13T09:11:00.000000Z     1.89333901    -104.91306831     6.61022078
1989-03-13T09:12:00.000000Z     1.89191721    -104.91289019     6.61021948
1989-03-13T09:13:00.000000Z     1.89045919    -104.91271238     6.61021820
1989-03-13T09:14:00.000000Z     1.88896496    -104.91253491     6.61021693
1989-03-13T09:15:00.000000Z     1.88743456    -104.91235777     6.61021568
1989-03-13T09:16:00.000000Z     1.88586801    -104.91218099     6.61021444
1989-03-13T09:17:00.000000Z     1.88426534    -104.91200457     6.61021322
1989-03-13T09:18:00.000000Z     1.88262659    -104.91182853     6.61021202
1989-03-13T09:19:00.000000Z     1.88095179    -104.91165288     6.61021083
1989-03-13T09:20:00.000000Z     1.87924096    -104.91147762     6.61020966
1989-03-13T09:21:00.000000Z     1.87749414    -104.91130277     6.61020850
1989-03-13T09:22:00.000000Z     1.87571137    -104.91112835     6.61020737
1989-03-13T09:23:00.000000Z     1.87389267    -104.91095435     6.61020624
1989-03-13T09:24:00.000000Z     1.87203809    -104.91078080     6.61020514
1989-03-13T09:25:00.000000Z     1.87014766    -104.91060769     6.61020405
1989-03-13T09:26:00.000000Z     1.86822141    -104.91043506     6.61020298
1989-03-13T09:27:00.000000Z     1.86625939    -104.91026289     6.61020192
1989-03-13T09:28:00.000000Z     1.86426162    -104.91009122     6.61020088
1989-03-13T09:29:00.000000Z     1.86222815    -104.90992004     6.61019986
1989-03-13T09:30:00.000000Z     1.86015902    -104.90974936     6.61019885
1989-03-13T09:31:00.000000Z     1.85805427    -104.90957921     6.61019786
1989-03-13T09:32:00.000000Z     1.85591393    -104.90940958     6.61019689
1989-03-13T09:33:00.000000Z     1.85373805    -104.90924050     6.61019593
1989-03-13T09:34:00.000000Z     1.85152667    -104.90907196     6.61019499
1989-03-13T09:35:00.000000Z     1.84927983    -104.90890399     6.61019407
1989-03-13T09:36:00.000000Z     1.84699758    -104.90873658     6.61019316
1989-03-13T09:37:00.000000Z     1.84467996    -104.90856976     6.61019227
1989-03-13T09:38:00.000000Z     1.84232701    -104.90840353     6.61019140
1989-03-13T09:39:00.000000Z     1.83993878    -104.90823790     6.61019054
1989-03-13T09:40:00.000000Z     1.83751531    -104.90807288     6.61018970
1989-03-13T09:41:00.000000Z     1.83505665    -104.90790849     6.61018887
1989-03-13T09:42:00.000000Z     1.83256285    -104.90774473     6.61018807
1989-03-13T09:43:00.000000Z     1.83003396    -104.90758162     6.61018728
1989-03-13T09:44:00.000000Z     1.82747002    -104.90741915     6.61018650
1989-03-13T09:45:00.000000Z     1.82487109    -104.90725735     6.61018575
1989-03-13T09:46:00.000000Z     1.82223721    -104.90709623     6.61018501
1989-03-13T09:47:00.000000Z     1.81956843    -104.90693579     6.61018428
1989-03-13T09:48:00.000000Z     1.81686481    -104.90677604     6.61018358
1989-03-13T09:49:00.000000Z     1.81412639    -104.90661699     6.61018289
1989-03-13T09:50:00.000000Z     1.81135324    -104.90645866     6.61018221
1989-03-13T09:51:00.000000Z     1.80854539    -104.90630105     6.61018156
1989-03-13T09:52:00.000000Z     1.80570292    -104.90614417     6.61018092
1989-03-13T09:53:00.000000Z     1.80282586    -104.90598804     6.61018030
1989-03-13T09:54:00.000000Z     1.79991429    -104.90583265     6.61017969
1989-03-13T09:55:00.000000Z     1.79696824    -104.90567803     6.61017910
1989-03-13T09:56:00.000000Z     1.79398778    -104.90552418     6.61017853
1989-03-13T09:57:00.000000Z     1.79097297    -104.90537110     6.61017798
1989-03-13T09:58:00.000000Z     1.78792386    -104.90521882     6.61017744
1989-03-13T09:59:00.000000Z     1.78484052    -104.90506733     6.61017692
1989-03-13T10:00:00.000000Z     1.78172300    -104.90491665     6.61017641
1989-03-13T10:01:00.000000Z     1.77857135    -104.90476679     6.61017593
1989-03-13T10:02:00.000000Z     1.77538565    -104.90461775     6.61017546
1989-03-13T10:03:00.000000Z     1.77216595    -104.90446955     6.61017500
1989-03-13T10:04:00.000000Z     1.76891232    -104.90432219     6.61017457
1989-03-13T10:05:00.000000Z     1.76562481    -104.90417569     6.61017415
1989-03-13T10:06:00.000000Z     1.76230350    -104.90403004     6.61017375
1989-03-13T10:07:00.000000Z     1.75894844    -104.90388527     6.61017336
1989-03-13T10:08:00.000000Z     1.75555969    -104.90374137     6.61017299
1989-03-13T10:09:00.000000Z     1.75213733    -104.90359836     6.61017264
1989-03-13T10:10:00.000000Z     1.74868142    -104.90345625     6.61017231
1989-03-13T10:11:00.000000Z     1.74519203    -104.90331504     6.61017199
1989-03-13T10:12:00.000000Z     1.74166921    -104.90317474     6.61017169
1989-03-13T10:13:00.000000Z     1.73811305    -104.90303536     6.61017141
1989-03-13T10:14:00.000000Z     1.73452360    -104.90289691     6.61017114
1989-03-13T10:15:00.000000Z     1.73090094    -104.90275940     6.61017089
1989-03-13T10:16:00.000000Z     1.72724514    -104.90262283     6.61017066
1989-03-13T10:17:00.000000Z     1.72355626    -104.90248722     6.61017045
1989-03-13T10:18:00.000000Z     1.71983438    -104.90235257     6.61017025
1989-03-13T10:19:00.000000Z     1.71607957    -104.90221888     6.61017007
1989-03-13T10:20:00.000000Z     1.71229190    -104.90208618     6.61016991
1989-03-13T10:21:00.000000Z     1.70847145    -104.90195445     6.61016976
1989-03-13T10:22:00.000000Z     1.70461828    -104.90182372     6.61016963
1989-03-13T10:23:00.000000Z     1.70073247    -104.90169399     6.61016952
1989-03-13T10:24:00.000000Z     1.69681410    -104.90156526     6.61016942
1989-03-13T10:25:00.000000Z     1.69286323    -104.90143755     6.61016935
1989-03-13T10:26:00.000000Z     1.68887996    -104.90131086     6.61016929
1989-03-13T10:27:00.000000Z     1.68486434    -104.90118520     6.61016924
1989-03-13T10:28:00.000000Z     1.68081647    -104.90106058     6.61016921
1989-03-13T10:29:00.000000Z     1.67673642    -104.90093700     6.61016921
1989-03-13T10:30:00.000000Z     1.67262426    -104.90081447     6.61016921
1989-03-13T10:31:00.000000Z     1.66848007    -104.90069299     6.61016924
1989-03-13T10:32:00.000000Z     1.66430394    -104.90057258     6.61016928
1989-03-13T10:33:00.000000Z     1.66009594    -104.90045324     6.61016934
1989-03-13T10:34:00.000000Z     1.65585616    -104.90033498     6.61016941
1989-03-13T10:35:00.000000Z     1.65158467    -104.90021780     6.61016951
1989-03-13T10:36:00.000000Z     1.64728156    -104.90010171     6.61016962
1989-03-13T10:37:00.000000Z     1.64294692    -104.89998672     6.61016974
1989-03-13T10:38:00.000000Z     1.63858081    -104.89987283     6.61016989
1989-03-13T10:39:00.000000Z     1.63418334    -104.89976005     6.61017005
1989-03-13T10:40:00.000000Z     1.62975457    -104.89964838     6.61017023
1989-03-13T10:41:00.000000Z     1.62529461    -104.89953784     6.61017042
1989-03-13T10:42:00.000000Z     1.62080353    -104.89942843     6.61017064
1989-03-13T10:43:00.000000Z     1.61628141    -104.89932014     6.61017087
1989-03-13T10:44:00.000000Z     1.61172835    -104.89921300     6.61017111
1989-03-13T10:45:00.000000Z     1.60714444    -104.89910700     6.61017138
1989-03-13T10:46:00.000000Z     1.60252975    -104.89900216     6.61017166
1989-03-13T10:47:00.000000Z     1.59788438    -104.89889847     6.61017196
1989-03-13T10:48:00.000000Z     1.59320843    -104.89879594     6.61017227
1989-03-13T10:49:00.000000Z     1.58850197    -104.89869458     6.61017260
1989-03-13T10:50:00.000000Z     1.58376510    -104.89859439     6.61017295
1989-03-13T10:51:00.000000Z     1.57899791    -104.89849538     6.61017332
1989-03-13T10:52:00.000000Z     1.57420049    -104.89839755     6.61017370
1989-03-13T10:53:00.000000Z     1.56937293    -104.89830091     6.61017410
1989-03-13T10:54:00.000000Z     1.56451533    -104.89820546     6.61017452
1989-03-13T10:55:00.000000Z     1.55962778    -104.89811121     6.61017495
1989-03-13T10:56:00.000000Z     1.55471037    -104.89801816     6.61017540
1989-03-13T10:57:00.000000Z     1.54976319    -104.89792632     6.61017587
1989-03-13T10:58:00.000000Z     1.54478635    -104.89783569     6.61017635
1989-03-13T10:59:00.000000Z     1.53977993    -104.89774628     6.61017686
1989-03-13T11:00:00.000000Z     1.53474404    -104.89765809     6.61017738
1989-03-13T11:01:00.000000Z     1.52967877    -104.89757112     6.61017791
1989-03-13T11:02:00.000000Z     1.52458421    -104.89748538     6.61017846
1989-03-13T11:03:00.000000Z     1.51946047    -104.89740087     6.61017903
1989-03-13T11:04:00.000000Z     1.51430764    -104.89731761     6.61017962
1989-03-13T11:05:00.000000Z     1.50912583    -104.89723558     6.61018022
1989-03-13T11:06:00.000000Z     1.50391512    -104.89715480     6.61018084
1989-03-13T11:07:00.000000Z     1.49867563    -104.89707527     6.61018148
1989-03-13T11:08:00.000000Z     1.49340745    -104.89699699     6.61018214
1989-03-13T11:09:00.000000Z     1.48811068    -104.89691996     6.61018281
1989-03-13T11:10:00.000000Z     1.48278542    -104.89684420     6.61018349
1989-03-13T11:11:00.000000Z     1.47743178    -104.89676970     6.61018420
1989-03-13T11:12:00.000000Z     1.47204986    -104.89669646     6.61018492
1989-03-13T11:13:00.000000Z     1.46663976    -104.89662450     6.61018566
1989-03-13T11:14:00.000000Z     1.46120158    -104.89655380     6.61018641
1989-03-13T11:15:00.000000Z     1.45573544    -104.89648438     6.61018718
1989-03-13T11:16:00.000000Z     1.45024143    -104.89641625     6.61018797
1989-03-13T11:17:00.000000Z     1.44471967    -104.89634939     6.61018878
1989-03-13T11:18:00.000000Z     1.43917025    -104.89628381     6.61018960
1989-03-13T11:19:00.000000Z     1.43359328    -104.89621953     6.61019044
1989-03-13T11:20:00.000000Z     1.42798887    -104.89615653     6.61019129
1989-03-13T11:21:00.000000Z     1.42235712    -104.89609482     6.61019217
1989-03-13T11:22:00.000000Z     1.41669816    -104.89603441     6.61019305
1989-03-13T11:23:00.000000Z     1.41101207    -104.89597530     6.61019396
1989-03-13T11:24:00.000000Z     1.40529898    -104.89591748     6.61019488
1989-03-13T11:25:00.000000Z     1.39955899    -104.89586096     6.61019582
1989-03-13T11:26:00.000000Z     1.39379222    -104.89580575     6.61019678
1989-03-13T11:27:00.000000Z     1.38799876    -104.89575184     6.61019775
1989-03-13T11:28:00.000000Z     1.38217874    -104.89569924     6.61019874
1989-03-13T11:29:00.000000Z     1.37633227    -104.89564794     6.61019974
1989-03-13T11:30:00.000000Z     1.37045945    -104.89559795     6.61020076
1989-03-13T11:31:00.000000Z     1.36456041    -104.89554928     6.61020180
1989-03-13T11:32:00.000000Z     1.35863524    -104.89550191     6.61020285
1989-03-13T11:33:00.000000Z     1.35268407    -104.89545587     6.61020392
1989-03-13T11:34:00.000000Z     1.34670702    -104.89541113     6.61020501
1989-03-13T11:35:00.000000Z     1.34070419    -104.89536771     6.61020611
1989-03-13T11:36:00.000000Z     1.33467570    -104.89532561     6.61020723
1989-03-13T11:37:00.000000Z     1.32862166    -104.89528483     6.61020837
1989-03-13T11:38:00.000000Z     1.32254220    -104.89524536     6.61020952
1989-03-13T11:39:00.000000Z     1.31643743    -104.89520721     6.61021069
1989-03-13T11:40:00.000000Z     1.31030746    -104.89517039     6.61021188
1989-03-13T11:41:00.000000Z     1.30415242    -104.89513488     6.61021308
1989-03-13T11:42:00.000000Z     1.29797241    -104.89510070     6.61021430
1989-03-13T11:43:00.000000Z     1.29176757    -104.89506783     6.61021553
1989-03-13T11:44:00.000000Z     1.28553800    -104.89503629     6.61021678
1989-03-13T11:45:00.000000Z     1.27928384    -104.89500607     6.61021805
1989-03-13T11:46:00.000000Z     1.27300519    -104.89497717     6.61021933
1989-03-13T11:47:00.000000Z     1.26670218    -104.89494960     6.61022063
1989-03-13T11:48:00.000000Z     1.26037493    -104.89492334     6.61022194
1989-03-13T11:49:00.000000Z     1.25402356    -104.89489841     6.61022327
1989-03-13T11:50:00.000000Z     1.24764819    -104.89487480     6.61022462
1989-03-13T11:51:00.000000Z     1.24124894    -104.89485250     6.61022598
1989-03-13T11:52:00.000000Z     1.23482594    -104.89483153     6.61022736
1989-03-13T11:53:00.000000Z     1.22837932    -104.89481188     6.61022876
1989-03-13T11:54:00.000000Z     1.22190918    -104.89479354     6.61023017
1989-03-13T11:55:00.000000Z     1.21541566    -104.89477653     6.61023159
1989-03-13T11:56:00.000000Z     1.20889888    -104.89476083     6.61023304
1989-03-13T11:57:00.000000Z     1.20235898    -104.89474645     6.61023450
1989-03-13T11:58:00.000000Z     1.19579606    -104.89473338     6.61023597
1989-03-13T11:59:00.000000Z     1.18921026    -104.89472162     6.61023746
1989-03-13T12:00:00.000000Z     1.18260171    -104.89471118     6.61023897
1989-03-13T12:01:00.000000Z     1.17597052    -104.89470205     6.61024049
1989-03-13T12:02:00.000000Z     1.16931684    -104.89469423     6.61024203
1989-03-13T12:03:00.000000Z     1.16264078    -104.89468772     6.61024358
1989-03-13T12:04:00.000000Z     1.15594247    -104.89468251     6.61024515
1989-03-13T12:05:00.000000Z     1.14922205    -104.89467861     6.61024673
1989-03-13T12:06:00.000000Z     1.14247963    -104.89467601     6.61024833
1989-03-13T12:07:00.000000Z     1.13571535    -104.89467471     6.61024995
1989-03-13T12:08:00.000000Z     1.12892934    -104.89467471     6.61025158
1989-03-13T12:09:00.000000Z     1.12212174    -104.89467601     6.61025323
1989-03-13T12:10:00.000000Z     1.11529266    -104.89467860     6.61025489
1989-03-13T12:11:00.000000Z     1.10844224    -104.89468248     6.61025657
1989-03-13T12:12:00.000000Z     1.10157061    -104.89468766     6.61025826
1989-03-13T12:13:00.000000Z     1.09467791    -104.89469412     6.61025997
1989-03-13T12:14:00.000000Z     1.08776426    -104.89470186     6.61026169
1989-03-13T12:15:00.000000Z     1.08082980    -104.89471089     6.61026343
1989-03-13T12:16:00.000000Z     1.07387466    -104.89472120     6.61026518
1989-03-13T12:17:00.000000Z     1.06689897    -104.89473278     6.61026695
1989-03-13T12:18:00.000000Z     1.05990287    -104.89474564     6.61026874
1989-03-13T12:19:00.000000Z     1.05288650    -104.89475977     6.61027054
1989-03-13T12:20:00.000000Z     1.04584998    -104.89477517     6.61027235
1989-03-13T12:21:00.000000Z     1.03879345    -104.89479183     6.61027418
1989-03-13T12:22:00.000000Z     1.03171704    -104.89480975     6.61027603
1989-03-13T12:23:00.000000Z     1.02462090    -104.89482893     6.61027789
1989-03-13T12:24:00.000000Z     1.01750515    -104.89484936     6.61027977
1989-03-13T12:25:00.000000Z     1.01036994    -104.89487104     6.61028166
